row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
807,,CVE-2023-37910,CWE-862,2023-10-25T18:17Z,Java,safe,safe,,O,NONE,vuln,CWE-863,X,"Destination right check only verifies EDIT, not checking that user isn't granted implicit VIEW on destination via move, potentially allowing improper access escalation if destination checks are incomp"
808,,CVE-2023-37911,CWE-668,2023-10-25T18:17Z,Java,vuln,vuln,CWE-200,O,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.,vuln,CWE-862,O,"Document revision retrieval lacks visible access control checks, potentially allowing unauthorized access to document history/revisions."
809,,CVE-2023-37911,CWE-668,2023-10-25T18:17Z,Java,safe,safe,,O,NONE,vuln,CWE-863,X,"Code appears to add proper access checks via checkAccess before returning document revisions, mitigating prior missing authorization on revision retrieval."
810,,CVE-2023-40572,CWE-352,2023-08-24T02:15Z,Java,vuln,safe,,X,NONE,safe,,X,"This is test code mocking CSRF token generation for unit tests, not actual vulnerable application logic."
811,,CVE-2023-40572,CWE-352,2023-08-24T02:15Z,Java,safe,safe,,O,NONE,vuln,CWE-798,X,"Hard-coded CSRF token value used in test code only, not exploitable in production but poor practice if reused."
812,,CVE-2023-41046,CWE-862,2023-09-01T20:15Z,Java,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-94,O,"Content is parsed via Velocity/wiki rendering with escalated author privileges, allowing script injection if untrusted content is rendered with elevated author context."
813,,CVE-2023-46242,CWE-352,2023-11-07T19:15Z,Java,vuln,safe,,X,NONE,vuln,CWE-863,O,"Author attribution relies solely on context.getUserReference() without verifying edit permissions, potentially allowing improper author spoofing if context isn't properly validated upstream."
814,,CVE-2023-46242,CWE-352,2023-11-07T19:15Z,Java,safe,safe,,O,NONE,vuln,CWE-352,X,"Invalid CSRF token only marks document as restricted instead of rejecting the edit, potentially allowing unintended state changes to proceed."
815,,CVE-2023-46243,CWE-94,2023-11-07T20:15Z,Java,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,Code merely sets date and author reference fields with no observable security-relevant logic.
816,,CVE-2023-46243,CWE-94,2023-11-07T20:15Z,Java,safe,safe,,O,NONE,vuln,CWE-863,X,"Content/metadata authorship is set from the current context user without verifying edit rights or re-authenticating, allowing potential author spoofing if permission checks upstream are bypassed."
817,,CVE-2023-46244,CWE-863,2023-11-07T19:15Z,Java,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",vuln,CWE-94,O,"evaluateTitle likely evaluates raw title content (e.g., velocity/wiki syntax) with document context switched, allowing script execution if title is user-controlled."
818,,CVE-2023-46244,CWE-863,2023-11-07T19:15Z,Java,safe,safe,,O,NONE,vuln,CWE-94,X,"Title evaluation executes document title content as script/velocity without sufficient author-right isolation, enabling privilege escalation via content author context."
819,,CVE-2023-48240,CWE-918,2023-11-20T18:15Z,Java,vuln,vuln,CWE-918,O,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected d",vuln,CWE-918,O,"User-supplied url is resolved and fetched without validation, and current request cookies are forwarded, enabling SSRF and cookie leakage to arbitrary hosts."
820,,CVE-2023-50719,CWE-312,2023-12-15T19:15Z,Java,vuln,vuln,CWE-532,O,"The product writes sensitive information to a log file, such as passwords, encryption keys, or other secret information.",vuln,CWE-200,O,Excludes PasswordClass but other sensitive property types may still be indexed into Solr without proper filtering.
821,,CVE-2024-21648,CWE-274,2024-01-09T00:15Z,Java,vuln,vuln,CWE-287,O,"When an actor claims to have a given identity, the product does not prove or insufficiently proves that the claim is correct.",vuln,CWE-269,O,Document rollback and version deletion operations appear to lack explicit access control checks before modifying document history.
822,,CVE-2024-21650,CWE-94,2024-01-08T16:15Z,Java,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled request parameters (register_first_name/register_last_name) are directly rendered into the velocity template without escaping, enabling script injection."
823,,CVE-2024-21650,CWE-94,2024-01-08T16:15Z,Java,safe,safe,,O,NONE,vuln,CWE-79,X,"The registrationSuccessMessage template inserts $userLink into HTML with clean=false, disabling XML/HTML sanitization and allowing injection of unescaped user-controlled first/last name content into r"
824,,CVE-2024-37160,CWE-79,2024-06-07T14:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"Output of $meta->content()/name()/prefix() is echoed into HTML attributes without escaping, allowing injection if values are user-controlled."
825,,CVE-2024-37160,CWE-79,2024-06-07T14:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"The prefix check output isn't escaped, but it's derived from a fixed comparison; all user-controlled values use escapeAttr properly."
826,,CVE-2023-5244,CWE-79,2023-09-28T01:15Z,PHP,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",safe,,X,Code fragment is client-side JavaScript UI logic with no PHP execution or discernible security-sensitive operations.
827,,CVE-2023-5244,CWE-79,2023-09-28T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,Reliance on custom xss_clean() sanitization function is unproven and may not adequately prevent XSS injection.
828,,CVE-2023-5318,CWE-798,2023-09-30T01:15Z,PHP,vuln,vuln,CWE-521,O,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",vuln,CWE-798,O,"Twitter OAuth consumer keys/secrets and access tokens are hard-coded in source, risking full API account compromise if exposed."
829,,CVE-2023-5318,CWE-798,2023-09-30T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-798,X,"OAuth tokens and consumer keys/secrets are declared as empty hardcoded variables, indicating credentials may be hardcoded in source rather than securely managed."
830,,CVE-2023-5861,CWE-79,2023-10-31T01:15Z,PHP,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",safe,,X,Code fragment is malformed/non-executable test scaffolding with no identifiable security-relevant logic.
831,,CVE-2023-5861,CWE-79,2023-10-31T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Test asserts XSS payloads are sanitized via strip_tags/xss_clean, but reliance on these alone without context-aware output encoding may leave stored XSS vectors unmitigated in certain contexts."
832,,CVE-2023-5976,CWE-284,2023-11-07T04:24Z,PHP,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-20,O,"rel_id from $this->state is assigned without validation/sanitization before being used in the Comment model, potentially allowing injection of unexpected values."
833,,CVE-2023-5976,CWE-284,2023-11-07T04:24Z,PHP,safe,vuln,CWE-89,X,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-20,X,"rel_id is validated as numeric/required but no explicit authorization check confirms the user can comment on that content, relying only on existence and active status."
834,,CVE-2023-6599,CWE-755,2023-12-08T00:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-22,O,"Filename sanitization is incomplete (blacklist approach, single-pass '..' replacement) allowing crafted filenames to bypass filtering and traverse directories."
835,,CVE-2023-6599,CWE-755,2023-12-08T00:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-20,X,"Filename sanitization uses incomplete blacklist replacement (e.g., '..' replaced only once, allowing '....' to bypass path traversal filtering) instead of proper validation/whitelisting."
836,,CVE-2023-6832,CWE-840,2023-12-15T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-94,O,"Malformed PHP with HTML embedded directly in an unclosed if statement causes a syntax error, indicating broken code structure that could lead to unpredictable execution or injection issues."
837,,CVE-2023-6832,CWE-840,2023-12-15T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-20,X,"Coupon code and option values are used without validation/sanitization, and code structure suggests improper mixing of HTML/PHP logic without proper output encoding."
838,,CVE-2024-24575,CWE-400,2024-02-06T22:16Z,C,safe,safe,,O,NONE,vuln,CWE-125,X,spec[pos+1] access on truncated/incomplete code snippet suggests potential unchecked boundary read if pos is near string end without prior length validation.
839,,CVE-2023-34446,CWE-79,2023-10-25T18:17Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,This snippet only assigns a lowercase string to an array key without any evident injection or unsafe operation.
840,,CVE-2023-34446,CWE-79,2023-10-25T18:17Z,PHP,safe,safe,,O,NONE,safe,,O,"Output is properly HTML-encoded before storage, mitigating XSS risk."
841,,CVE-2023-34447,CWE-79,2023-10-25T18:17Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Test case shows a URL containing unsanitized HTML/JS payload, indicating potential XSS if sanitization filter fails to strip such injected event handlers."
842,,CVE-2023-34447,CWE-79,2023-10-25T18:17Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"Search query stored and later used in block parameter without evident sanitization/encoding, risking reflected/stored XSS if output unescaped."
843,,CVE-2023-34447,CWE-79,2023-10-25T18:17Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Query is escaped before use, but if $sQueryIconUrl or $sQueryLabel are unescaped user input, stored XSS could occur via AddQueryToHistory."
844,,CVE-2023-4624,CWE-918,2023-08-30T13:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-20,X,"urlMatchesPattern only anchors the start of the pattern and appends `.*$`, so it does prefix-matching rather than full validation, allowing hosts like ""https://example.com.attacker.com"" or path/host-c"
845,,CVE-2024-24556,CWE-79,2024-01-30T18:15Z,TypeScript,vuln,vuln,CWE-1321,O,The package bmoor before 1.0.1 are vulnerable to Prototype Pollution via the function setProperty in index.ts.,vuln,CWE-94,O,"The `key` value is directly interpolated into a generated JavaScript string without escaping, allowing injection of arbitrary code if `key` is attacker-controlled, and JSON.stringify(data) doesn't neu"
846,,CVE-2024-24556,CWE-79,2024-01-30T18:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-79,X,"Prior to fix, JSON payloads injected into RSC hydration script tags weren't HTML-escaped, allowing attacker-controlled strings to break out and execute script."
847,,CVE-2023-4218,CWE-611,2023-11-09T09:15Z,Java,vuln,vuln,CWE-611,O,The manipulation leads to xml external entity reference.,vuln,CWE-611,O,"DocumentBuilderFactory, SAXParserFactory, and TransformerFactory instances are created without disabling external entity/DTD processing, enabling XXE attacks."
848,,CVE-2024-1520,CWE-78,2024-04-10T17:15Z,Python,vuln,vuln,CWE-78,O,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modi",vuln,CWE-78,O,Use of shell=True with subprocess and unsanitized path/root_folder variables allows command injection if inputs are attacker-controlled.
849,,CVE-2024-1520,CWE-78,2024-04-10T17:15Z,Python,safe,vuln,CWE-78,X,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modi",vuln,CWE-78,X,"Unsanitized path/root_folder passed to subprocess with shell-invoked commands like 'start', enabling command injection if input is attacker-controlled."
